StateAbbr,Geolocation,LocationName,Year,Cholesterol screening among adults,High blood pressure among adults,High cholesterol among adults who have ever been screened,Taking medicine to control high blood pressure among adults with high blood pressure
CO,POINT (-104.960396570107 37.6847024312254),Huerfano,2021,83.55000000000001,31.2,33.35,65.85
CO,POINT (-106.3432000444 40.6666752317322),Jackson,2021,82.8,30.6,32.0,65.4
CO,POINT (-105.250333390212 39.5866816614094),Jefferson,2021,84.6,24.85,29.95,61.55
CO,POINT (-102.739222013974 38.4325941497591),Kiowa,2021,81.65,31.6,32.2,66.25
CO,POINT (-102.602737387319 39.3053193462633),Kit Carson,2021,82.8,28.95,30.450000000000003,66.0
CO,POINT (-107.843443917633 37.2866354863835),La Plata,2021,83.44999999999999,25.299999999999997,29.1,62.7
CO,POINT (-106.344971513974 39.2024367117474),Lake,2021,83.85,23.45,28.25,60.9
CO,POINT (-105.461215856163 40.6664443621861),Larimer,2021,82.0,23.4,27.299999999999997,62.75
CO,POINT (-104.038483644845 37.3157419323051),Las Animas,2021,80.75,30.45,33.05,66.85
CO,POINT (-103.51381580232 38.9871392845813),Lincoln,2021,79.69999999999999,29.15,29.8,64.9
CO,POINT (-103.109509593953 40.7247385423721),Logan,2021,79.2,29.9,29.4,64.94999999999999
CO,POINT (-108.466537411781 39.0183551841305),Mesa,2021,80.8,28.05,29.35,64.5
CO,POINT (-106.924191432374 37.6695585907141),Mineral,2021,84.5,28.75,31.700000000000003,65.7
CO,POINT (-108.207493719642 40.6184441818552),Moffat,2021,78.8,29.2,30.7,63.849999999999994
CO,POINT (-108.5965947187 37.3388455453748),Montezuma,2021,82.1,30.200000000000003,31.75,64.65
CO,POINT (-108.268870810242 38.4024069870887),Montrose,2021,82.65,29.0,30.849999999999998,65.85
CO,POINT (-103.810070739977 40.2628578824712),Morgan,2021,80.85,27.35,29.3,63.95
CO,POINT (-103.717022312193 37.9021617548008),Otero,2021,79.55,31.05,31.4,66.85
CO,POINT (-107.769144102426 38.1549222125572),Ouray,2021,85.1,28.65,31.95,65.5
CO,POINT (-105.717323283776 39.1194787496367),Park,2021,83.85,28.1,31.3,63.2
CO,POINT (-102.357399923211 40.5940489294247),Phillips,2021,80.85,30.599999999999998,32.95,65.35
CO,POINT (-106.915848520369 39.2174583094125),Pitkin,2021,85.5,22.95,28.1,63.0
CO,POINT (-102.393320913656 37.9551931037437),Prowers,2021,79.15,28.8,31.0,64.45
CO,POINT (-104.512455462804 38.1734469855067),Pueblo,2021,82.05,29.6,31.35,65.75
CO,POINT (-108.217357090795 39.979223167364),Rio Blanco,2021,80.5,27.85,30.35,64.05000000000001
CO,POINT (-106.383128191215 37.5823404971602),Rio Grande,2021,82.6,26.9,31.450000000000003,65.0
CO,POINT (-106.991358943749 40.4849640267694),Routt,2021,83.85,24.15,30.700000000000003,62.949999999999996
CO,POINT (-106.281125358106 38.080485475829),Saguache,2021,81.25,30.65,32.4,66.5
CO,POINT (-107.675884537497 37.7637873249573),San Juan,2021,83.94999999999999,28.15,30.95,64.6
CO,POINT (-108.405860202785 38.0040513912484),San Miguel,2021,83.1,25.85,29.3,63.1
CO,POINT (-102.351880623144 40.875947900556),Sedgwick,2021,82.7,31.85,32.55,67.5
CO,POINT (-106.116409160612 39.63441475541),Summit,2021,82.69999999999999,23.0,27.6,61.2
CO,POINT (-105.161681803813 38.8823103008979),Teller,2021,83.7,26.15,30.8,64.1
CO,POINT (-103.2015166348 39.9709815449593),Washington,2021,82.35,30.200000000000003,29.9,65.05
CO,POINT (-104.392236685569 40.5549894640911),Weld,2021,80.9,25.3,28.950000000000003,62.650000000000006
CO,POINT (-102.424564854412 40.0028209513012),Yuma,2021,80.45,28.6,30.700000000000003,64.25
CT,POINT (-72.5720699045246 41.8184543884154),Capitol,2021,88.35,31.3,32.55,69.9
CT,POINT (-73.2314633461602 41.2433129003445),Greater Bridgeport,2021,87.2,28.0,30.1,66.15
CT,POINT (-72.5066303826498 41.4498201770309),Lower Connecticut River Valley,2021,89.35,28.450000000000003,32.5,69.15
CT,POINT (-73.0862770215679 41.5231047501915),Naugatuck Valley,2021,88.05,30.1,32.25,69.5
CT,POINT (-71.977031834417 41.8270602334583),Northeastern Connecticut,2021,87.65,30.45,30.2,67.6
CT,POINT (-73.2211305040558 41.8467716056501),Northwest Hills,2021,88.6,29.65,32.2,70.19999999999999
CT,POINT (-72.8438185185228 41.3613093948936),South Central Connecticut,2021,88.05,30.35,31.700000000000003,69.95
CT,POINT (-72.1004124325639 41.50316428787),Southeastern Connecticut,2021,87.2,29.450000000000003,33.0,68.5
CT,POINT (-73.4471607445243 41.3202363326839),Western Connecticut,2021,88.9,25.35,30.1,64.95
DC,POINT (-77.0162965438829 38.9047814917885),District of Columbia,2021,88.3,28.85,29.4,63.6
DE,POINT (-75.5682629704417 39.0863622587062),Kent,2021,85.55,34.45,33.2,70.95
DE,POINT (-75.647957543666 39.5816046675309),New Castle,2021,87.3,32.9,33.3,68.4
DE,POINT (-75.3899993656017 38.6607348167294),Sussex,2021,87.5,35.95,36.35,74.4
GA,POINT (-82.2886914217215 31.7493335724705),Appling,2021,82.4,42.2,36.7,71.35
GA,POINT (-82.8795983686044 31.2973133737422),Atkinson,2021,80.0,40.6,36.349999999999994,70.8
GA,POINT (-82.4524072121804 31.5537937122315),Bacon,2021,81.94999999999999,40.15,37.35,71.0
GA,POINT (-84.4436447326603 31.3268164349258),Baker,2021,84.6,46.900000000000006,38.25,75.1
GA,POINT (-83.249810116719 33.0696572776403),Baldwin,2021,84.44999999999999,40.25,34.3,71.0
GA,POINT (-83.4973124857513 34.3543159067035),Banks,2021,84.5,36.35,36.7,69.35
GA,POINT (-83.7128801451183 33.9928758721442),Barrow,2021,86.35,34.150000000000006,34.95,69.35
GA,POINT (-84.8400427897229 34.2373237847409),Bartow,2021,84.65,37.400000000000006,33.15,67.2
GA,POINT (-83.2201013731344 31.7598658473222),Ben Hill,2021,84.5,43.25,36.05,72.55
GA,POINT (-83.2290045854325 31.2755410345454),Berrien,2021,83.69999999999999,40.8,36.7,71.8
GA,POINT (-83.6968461851432 32.8062871397584),Bibb,2021,85.0,40.75,34.150000000000006,73.4
GA,POINT (-83.3276896179131 32.4345831509728),Bleckley,2021,84.6,39.6,35.400000000000006,71.55000000000001
GA,POINT (-81.9816946940662 31.1969130783185),Brantley,2021,83.30000000000001,39.55,37.4,70.6
GA,POINT (-83.5801358740807 30.8426528591046),Brooks,2021,83.19999999999999,44.1,37.05,73.35
GA,POINT (-81.4437379812069 32.0137075119901),Bryan,2021,87.5,33.099999999999994,33.45,67.45
GA,POINT (-81.7427854953707 32.3970074753386),Bulloch,2021,82.7,35.3,33.099999999999994,69.05
GA,POINT (-82.00069347969 33.0613394728213),Burke,2021,85.7,43.0,34.85,71.8
GA,POINT (-83.9566698417537 33.2871632593122),Butts,2021,84.35,39.5,35.3,70.15
GA,POINT (-84.6226064650118 31.5290236179393),Calhoun,2021,82.1,46.75,35.35,72.35
GA,POINT (-81.6704234596136 30.9304833205109),Camden,2021,84.5,36.6,33.3,69.3
GA,POINT (-82.0734630871974 32.4033782137034),Candler,2021,84.19999999999999,42.650000000000006,36.849999999999994,73.15
GA,POINT (-85.0798243523077 33.582899616985),Carroll,2021,84.15,35.85,34.5,69.65
GA,POINT (-85.1386810142994 34.9040327945415),Catoosa,2021,85.9,36.35,35.900000000000006,69.5
GA,POINT (-82.1375085665109 30.781754397392),Charlton,2021,82.80000000000001,42.599999999999994,35.1,70.25
GA,POINT (-81.1324941916333 32.0044135152861),Chatham,2021,86.25,36.2,35.150000000000006,70.25
GA,POINT (-84.7871165740001 32.3468609717409),Chattahoochee,2021,79.05,31.849999999999998,28.9,61.65
GA,POINT (-85.345236938921 34.4750251859624),Chattooga,2021,81.2,40.599999999999994,37.05,70.35
GA,POINT (-84.4762808876955 34.2438335835566),Cherokee,2021,87.2,34.9,35.900000000000006,67.0
GA,POINT (-83.3666684734856 33.9516744526006),Clarke,2021,82.4,34.8,33.05,68.05
GA,POINT (-84.9792463725169 31.6261945164247),Clay,2021,86.3,49.15,37.599999999999994,76.05
GA,POINT (-84.3578579480575 33.5414016249358),Clayton,2021,84.65,40.85,33.35,72.69999999999999
GA,POINT (-82.7062098247415 30.9148775167837),Clinch,2021,80.85,43.65,37.45,72.69999999999999
GA,POINT (-84.5766180640985 33.9414862314987),Cobb,2021,88.5,32.8,31.950000000000003,68.8
GA,POINT (-82.8493988376197 31.5492785823229),Coffee,2021,82.45,42.45,36.15,71.15
GA,POINT (-83.7688122592835 31.1884393973825),Colquitt,2021,83.0,40.650000000000006,34.25,72.35
GA,POINT (-82.2642138010573 33.5442564470998),Columbia,2021,87.1,34.150000000000006,34.1,69.1
GA,POINT (-83.4302684061787 31.1543623061058),Cook,2021,84.7,40.4,36.75,71.7
GA,POINT (-84.7638668651097 33.3536597760037),Coweta,2021,87.1,33.75,34.650000000000006,68.75
GA,POINT (-83.9862649166093 32.7141953769698),Crawford,2021,84.4,40.4,38.2,71.19999999999999
GA,POINT (-83.7673947681673 31.9229853637213),Crisp,2021,84.75,44.400000000000006,36.45,73.65
GA,POINT (-85.504188975033 34.8546132098114),Dade,2021,84.7,37.0,36.6,69.8
GA,POINT (-84.171002262823 34.444384268494),Dawson,2021,86.4,35.05,35.75,69.45
GA,POINT (-84.2263845160089 33.7713752418002),DeKalb,2021,86.80000000000001,36.6,34.05,71.1
GA,POINT (-84.5790568138442 30.8782445454159),Decatur,2021,84.95,41.1,34.95,72.9
GA,POINT (-83.1684910656793 32.1719787064164),Dodge,2021,85.30000000000001,41.35,36.900000000000006,72.25
GA,POINT (-83.7999701785629 32.1567057518335),Dooly,2021,83.85,45.35,36.55,73.1
GA,POINT (-84.2166430665433 31.5334783335968),Dougherty,2021,84.65,47.349999999999994,34.05,74.35
GA,POINT (-84.7678598130121 33.702130966663),Douglas,2021,86.85,37.8,33.85,70.35
GA,POINT (-84.9030717223514 31.3232131428873),Early,2021,85.45,45.3,36.55,74.0
GA,POINT (-82.8945119439741 30.7101017543153),Echols,2021,82.85,38.2,35.0,69.3
GA,POINT (-81.3413734323975 32.3671225914682),Effingham,2021,86.69999999999999,33.2,32.2,68.4
GA,POINT (-82.8404140983714 34.116392219138),Elbert,2021,83.0,42.65,36.8,72.5
GA,POINT (-82.3016074445996 32.5898924481191),Emanuel,2021,83.05,42.650000000000006,35.85,71.9
GA,POINT (-81.8866652658827 32.1567842852274),Evans,2021,83.1,43.2,36.150000000000006,72.25
GA,POINT (-84.3204086574096 34.864592267803),Fannin,2021,86.45,37.900000000000006,37.849999999999994,72.4
GA,POINT (-84.4949703697974 33.4135379836022),Fayette,2021,89.35,35.25,36.45,70.3
GA,POINT (-85.213993756054 34.263196511633),Floyd,2021,84.15,38.35,35.900000000000006,71.0
GA,POINT (-84.125243446561 34.2253024818373),Forsyth,2021,89.0,27.25,33.7,67.65
GA,POINT (-83.2291794412893 34.3756736821183),Franklin,2021,83.30000000000001,38.0,36.4,70.65
GA,POINT (-84.4671331339505 33.7900005623491),Fulton,2021,87.85,33.75,29.4,70.1
GA,POINT (-84.4556815629544 34.6911623019377),Gilmer,2021,87.05,37.05,38.55,71.0
GA,POINT (-82.6106278747624 33.229733246093),Glascock,2021,83.9,38.45,36.25,70.45
GA,POINT (-81.539531176268 31.2308510168338),Glynn,2021,86.05,40.6,33.8,71.95
GA,POINT (-84.8757277575537 34.5028483807491),Gordon,2021,82.3,38.05,35.15,69.3
GA,POINT (-84.2345883560959 30.8746760593024),Grady,2021,85.05,41.400000000000006,36.599999999999994,72.6
GA,POINT (-83.1667308024376 33.5788809439094),Greene,2021,88.15,42.45,37.85,73.65
GA,POINT (-84.0237004394442 33.961661805784),Gwinnett,2021,86.35,32.3,31.200000000000003,68.1
GA,POINT (-83.530457749718 34.6306391700714),Habersham,2021,85.55,33.75,35.45,70.0
GA,POINT (-83.8198972002444 34.3169672815553),Hall,2021,87.19999999999999,34.150000000000006,35.95,69.65
GA,POINT (-83.000824480349 33.2700844778974),Hancock,2021,85.0,50.150000000000006,36.849999999999994,74.7
GA,POINT (-85.2110568973419 33.7943288253101),Haralson,2021,86.35,35.400000000000006,35.45,69.4
GA,POINT (-84.9080983606134 32.7360422187992),Harris,2021,88.0,36.7,35.05,68.05
GA,POINT (-82.9641396441627 34.35079675136),Hart,2021,83.4,41.5,37.150000000000006,70.8
GA,POINT (-85.12835200624 33.2968801808711),Heard,2021,84.85,38.400000000000006,36.55,70.35
GA,POINT (-84.1539379774032 33.4525591081274),Henry,2021,87.65,38.95,33.2,70.1
GA,POINT (-83.6661715185064 32.4584163130638),Houston,2021,86.45,36.45,35.400000000000006,69.25
GA,POINT (-83.2761961285303 31.6024325769384),Irwin,2021,84.9,41.150000000000006,36.7,71.2
GA,POINT (-83.5667016033368 34.1340446581635),Jackson,2021,84.6,35.25,33.25,68.25
GA,POINT (-83.6873661795934 33.3162972573575),Jasper,2021,85.05000000000001,38.4,36.9,71.2
GA,POINT (-82.6366953093619 31.8060289030775),Jeff Davis,2021,83.5,39.900000000000006,36.3,71.0
GA,POINT (-82.4184402738849 33.0543979409705),Jefferson,2021,84.4,44.0,35.85,73.15
GA,POINT (-81.9635075987097 32.7925148438943),Jenkins,2021,82.3,45.150000000000006,35.5,72.3
GA,POINT (-82.6605256658153 32.7014019647725),Johnson,2021,82.94999999999999,45.4,36.8,71.9
GA,POINT (-83.5605812656916 33.0247296211187),Jones,2021,86.15,39.2,34.0,71.6
GA,POINT (-84.1393164291498 33.076295380381),Lamar,2021,85.85,38.05,34.65,70.4
GA,POINT (-83.0633238324948 31.0385537150678),Lanier,2021,82.30000000000001,42.25,36.0,71.9
GA,POINT (-82.9221481443504 32.4634419341698),Laurens,2021,83.75,43.35,36.25,73.1
GA,POINT (-84.1404840374699 31.7797631129243),Lee,2021,86.25,35.849999999999994,33.35,68.85
GA,POINT (-81.494986581225 31.8278487511585),Liberty,2021,84.7,37.0,30.2,68.19999999999999
GA,POINT (-82.4512209392449 33.7932999440969),Lincoln,2021,85.5,42.65,37.650000000000006,73.5
GA,POINT (-81.745381491443 31.7522994598883),Long,2021,83.69999999999999,38.05,33.5,68.95
GA,POINT (-83.2675650668111 30.8338264319898),Lowndes,2021,83.55000000000001,38.35,33.099999999999994,69.85
GA,POINT (-84.0028613994945 34.5724830927062),Lumpkin,2021,83.30000000000001,34.75,35.55,68.4
GA,POINT (-84.0428596914371 32.357909985862),Macon,2021,83.35,46.0,36.8,73.65
GA,POINT (-83.208839298552 34.1279893403343),Madison,2021,84.55,38.7,36.099999999999994,71.25
GA,POINT (-84.5244936517026 32.3530176982437),Marion,2021,85.05000000000001,42.95,38.3,72.3
GA,POINT (-82.4820889613078 33.4833148939309),McDuffie,2021,85.25,40.55,35.0,72.44999999999999
GA,POINT (-81.4070470668074 31.4952884892852),McIntosh,2021,85.55,44.599999999999994,37.9,73.4
GA,POINT (-84.6882775391666 33.0409419482636),Meriwether,2021,84.65,43.35,36.25,73.55000000000001
GA,POINT (-84.7307899902966 31.1637772437538),Miller,2021,86.19999999999999,41.900000000000006,37.05,73.1
GA,POINT (-84.1949969554577 31.2247787477769),Mitchell,2021,84.85,45.25,36.2,73.6
GA,POINT (-83.918587785938 33.0140418940373),Monroe,2021,86.3,38.95,35.5,71.35
GA,POINT (-82.5347852959324 32.1731129445246),Montgomery,2021,83.30000000000001,41.1,36.5,71.0
GA,POINT (-83.4922780042542 33.5910799753336),Morgan,2021,87.45,36.6,34.1,70.15
GA,POINT (-84.7475512679945 34.7888618055535),Murray,2021,84.25,35.9,36.5,69.15
GA,POINT (-84.8762682758584 32.5102647759575),Muscogee,2021,86.4,39.95,33.55,72.0
GA,POINT (-83.8504141374814 33.5545472273125),Newton,2021,86.55,39.7,34.0,70.6
GA,POINT (-83.4371131178921 33.835069659771),Oconee,2021,88.65,31.4,34.05,68.55
GA,POINT (-83.0816749715219 33.8803387488294),Oglethorpe,2021,86.15,38.05,36.45,70.6
GA,POINT (-84.8673497628698 33.9202190226087),Paulding,2021,87.5,35.150000000000006,33.45,67.2
GA,POINT (-83.8278402405427 32.5679570126366),Peach,2021,85.35,40.8,35.4,71.1
GA,POINT (-84.4653887586926 34.463848952651),Pickens,2021,87.05,35.2,36.2,70.25
GA,POINT (-82.2116956124654 31.3580822683896),Pierce,2021,83.5,37.55,37.65,70.55000000000001
GA,POINT (-84.3889530379761 33.0926631241019),Pike,2021,86.8,35.85,34.0,68.55
GA,POINT (-85.1878132568191 34.0020201619572),Polk,2021,83.80000000000001,38.2,35.6,70.55
GA,POINT (-83.4761753532408 32.2321360694052),Pulaski,2021,86.05000000000001,43.099999999999994,36.349999999999994,73.25
GA,POINT (-83.3730418216221 33.3217500731646),Putnam,2021,86.0,41.55,38.150000000000006,72.94999999999999
GA,POINT (-85.0189983914636 31.8659717322447),Quitman,2021,86.80000000000001,47.5,38.65,75.2
GA,POINT (-83.4023484816598 34.8818107236529),Rabun,2021,85.1,40.4,37.75,72.15
GA,POINT (-84.753987782591 31.7625693766127),Randolph,2021,83.0,51.65,38.5,76.3
GA,POINT (-82.0744462571572 33.3599418331668),Richmond,2021,83.85,42.55,32.75,72.15
GA,POINT (-84.0269604060342 33.6543894732027),Rockdale,2021,86.4,42.35,33.2,72.05000000000001
GA,POINT (-84.3148282661391 32.262610616466),Schley,2021,85.35,39.35,36.05,71.6
GA,POINT (-81.6117427953092 32.7511007138643),Screven,2021,85.85,42.650000000000006,36.55,72.7
GA,POINT (-84.8685083856567 30.9386333289303),Seminole,2021,85.9,42.85,37.75,73.4
GA,POINT (-84.2837617317625 33.2610319090476),Spalding,2021,84.65,39.650000000000006,34.7,72.55
GA,POINT (-83.2929139124452 34.5541172114089),Stephens,2021,85.35,37.8,37.2,70.35
GA,POINT (-84.8345510378135 32.0781190115819),Stewart,2021,80.94999999999999,41.2,34.099999999999994,68.8
GA,POINT (-84.1964809541096 32.0397994329016),Sumter,2021,84.35,42.4,34.95,72.80000000000001
GA,POINT (-84.5331196585988 32.6992774965399),Talbot,2021,86.05000000000001,47.7,38.05,75.25
GA,POINT (-82.8790113876123 33.565904432115),Taliaferro,2021,85.9,48.8,37.9,75.25
GA,POINT (-82.0580042364248 32.0458230000891),Tattnall,2021,84.0,41.25,36.150000000000006,70.0
GA,POINT (-84.250830281123 32.5556469053066),Taylor,2021,83.85,45.55,38.099999999999994,73.35
GA,POINT (-82.9386895818028 31.9299273067199),Telfair,2021,81.35,45.849999999999994,36.8,71.2
GA,POINT (-84.4366722312933 31.7770572781924),Terrell,2021,83.1,48.15,37.1,74.45
GA,POINT (-83.9190539663463 30.8636976274318),Thomas,2021,86.05,40.2,34.95,72.5
GA,POINT (-83.5261951536676 31.4570749653838),Tift,2021,85.25,40.25,36.5,70.94999999999999
GA,POINT (-82.3312358596009 32.1214347307346),Toombs,2021,83.8,39.849999999999994,36.25,71.7
GA,POINT (-83.7375903262545 34.9167069469876),Towns,2021,86.65,39.7,39.5,72.4
GA,POINT (-82.5674600633275 32.4037481021717),Treutlen,2021,82.05000000000001,42.85,36.8,72.1
GA,POINT (-85.0285316057562 33.0331700412163),Troup,2021,85.45,41.599999999999994,35.4,72.0
GA,POINT (-83.6240607423052 31.7163577811279),Turner,2021,83.7,44.349999999999994,37.349999999999994,73.35
GA,POINT (-83.4270456679841 32.6669819807256),Twiggs,2021,86.85,42.5,37.05,72.8
GA,POINT (-83.9906778137302 34.8338420067359),Union,2021,87.0,39.55,38.05,72.4
GA,POINT (-84.2995096783688 32.8810119833769),Upson,2021,83.8,41.1,37.25,72.25
GA,POINT (-85.3005481871168 34.7354440057188),Walker,2021,84.15,37.349999999999994,35.45,69.35
GA,POINT (-83.7338810944706 33.7813254964218),Walton,2021,85.4,38.3,35.400000000000006,69.95
GA,POINT (-82.4236222762369 31.0547069599296),Ware,2021,83.1,42.400000000000006,37.95,72.65
GA,POINT (-82.6765133555302 33.4084998133757),Warren,2021,85.94999999999999,47.15,37.25,74.65
GA,POINT (-82.7956807812309 32.9694620969242),Washington,2021,84.5,45.55,36.2,73.35
GA,POINT (-81.9169825771378 31.5514363184959),Wayne,2021,83.85,40.75,37.2,71.45
GA,POINT (-84.5496149265342 32.0471175973242),Webster,2021,85.5,46.2,37.7,74.65
GA,POINT (-82.725207369526 32.1177472167522),Wheeler,2021,81.9,43.45,35.150000000000006,70.1
GA,POINT (-83.7466369042174 34.6465178296611),White,2021,85.7,36.1,36.75,70.25
GA,POINT (-84.9674182436236 34.8048862784736),Whitfield,2021,83.25,36.3,36.8,68.35
GA,POINT (-83.432277173462 31.9726046759688),Wilcox,2021,82.95,45.75,37.099999999999994,71.9
GA,POINT (-82.7437664263874 33.782133170124),Wilkes,2021,85.95,44.4,37.45,73.85
GA,POINT (-83.1707316291648 32.8022701825695),Wilkinson,2021,84.3,44.65,37.0,73.75
GA,POINT (-83.8509955457944 31.5513177333571),Worth,2021,85.25,41.8,36.8,72.2
HI,POINT (-155.521167555468 19.6012350699632),Hawaii,2021,78.1,28.35,29.7,66.5
HI,POINT (-157.974693402227 21.4587970621318),Honolulu,2021,81.1,27.6,31.85,67.0
HI,POINT (-156.947592784882 21.1733760693813),Kalawao,2021,73.85,29.2,28.450000000000003,64.05000000000001
HI,POINT (-159.595749637273 22.0397848673141),Kauai,2021,77.30000000000001,28.0,29.75,67.85
HI,POINT (-156.569577037122 20.8642990358875),Maui,2021,79.0,24.549999999999997,28.5,66.15
IA,POINT (-94.4708898643576 41.3307390565959),Adair,2021,78.6,32.0,32.45,70.85
IA,POINT (-94.6992691532001 41.0289653438326),Adams,2021,81.85,32.95,33.55,70.65
IA,POINT (-91.3777429842755 43.2841355075637),Allamakee,2021,79.1,31.35,34.05,70.15
IA,POINT (-92.8685276330916 40.7431944324704),Appanoose,2021,79.94999999999999,33.45,33.95,70.9
IA,POINT (-94.9058176042924 41.68448919254),Audubon,2021,80.95,32.599999999999994,33.6,71.1
IA,POINT (-92.0656245633104 42.0802644562112),Benton,2021,81.55000000000001,31.15,32.25,69.15
IA,POINT (-92.3087248490812 42.4700913420814),Black Hawk,2021,79.25,29.9,32.2,68.35
IA,POINT (-93.9315830366559 42.03649567412),Boone,2021,81.75,29.6,32.3,69.35
IA,POINT (-92.3180439106681 42.7746111390875),Bremer,2021,81.5,28.5,30.05,68.35
IA,POINT (-91.8374750492687 42.4709698505337),Buchanan,2021,81.9,29.75,32.5,69.30000000000001
IA,POINT (-95.1507914429993 42.7354705889811),Buena Vista,2021,76.9,28.450000000000003,35.85,69.85
IA,POINT (-92.7901998363377 42.7315884100093),Butler,2021,81.0,31.15,33.349999999999994,70.35
IA,POINT (-94.640451820039 42.3852630941622),Calhoun,2021,81.0,32.7,32.599999999999994,70.4
IA,POINT (-94.8604844719418 42.0361851718528),Carroll,2021,81.19999999999999,30.200000000000003,32.45,69.7
IA,POINT (-94.9277453706317 41.3314807501606),Cass,2021,80.15,33.65,32.5,71.05
IA,POINT (-91.1325176867671 41.7723216591621),Cedar,2021,81.4,29.95,32.65,70.1
